"EPUB","URL","Message","Count"
"9781442624108.epub","OEBPS\content.opf","The language must be specified (xml:lang in OPF package)","1"
"9781442624108.epub","OEBPS\content.opf","Publications must declare the 'schema:accessMode' metadata","1"
"9781442624108.epub","OEBPS\content.opf","Publications must declare the 'schema:accessModeSufficient' metadata","1"
"9781442624108.epub","OEBPS\content.opf","Publications must declare the 'schema:accessibilityFeature' metadata","1"
"9781442624108.epub","OEBPS\content.opf","Publications must declare the 'schema:accessibilityHazard' metadata","1"
"9781442624108.epub","OEBPS\content.opf","Publications must declare the 'schema:accessibilitySummary' metadata","1"
"9781442624108.epub","Text/9781442624108.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0001.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0002.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0003.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0004.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0005.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0007.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0008.xhtml","Heading order invalid","1"
"9781442624108.epub","Text/9781442624108_0008.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0009.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0009.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781442624108.epub","Text/9781442624108_0009.xhtml","The link has insufficient color contrast of 2.08:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000e1, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781442624108.epub","Text/9781442624108_0009.xhtml","Element is in tab order and does not have accessible text
Element does not have text that is visible to screen readers
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute","2"
"9781442624108.epub","Text/9781442624108_0009_0001.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0010.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0011.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0011_0001.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0011_0001.xhtml","Element is in tab order and does not have accessible text
Element does not have text that is visible to screen readers
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute","3"
"9781442624108.epub","Text/9781442624108_0012.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0012.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","118"
"9781442624108.epub","Text/9781442624108_0012.xhtml","The link has insufficient color contrast of 2.08:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000e1, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
"9781442624108.epub","Text/9781442624108_0012.xhtml","Element is in tab order and does not have accessible text
Element does not have text that is visible to screen readers
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute","121"
"9781442624108.epub","Text/9781442624108_0013.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0013.xhtml","The link has insufficient color contrast of 2.08:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000e1, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","7"
"9781442624108.epub","Text/9781442624108_0013.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","19"
"9781442624108.epub","Text/9781442624108_0013.xhtml","Element is in tab order and does not have accessible text
Element does not have text that is visible to screen readers
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute","32"
"9781442624108.epub","Text/9781442624108_0014.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0014_0001.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0014_0001.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","84"
"9781442624108.epub","Text/9781442624108_0014_0001.xhtml","The link has insufficient color contrast of 2.08:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000e1, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","2"
"9781442624108.epub","Text/9781442624108_0014_0001.xhtml","Element is in tab order and does not have accessible text
Element does not have text that is visible to screen readers
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute","87"
"9781442624108.epub","Text/9781442624108_0015.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0015.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","104"
"9781442624108.epub","Text/9781442624108_0015.xhtml","Element is in tab order and does not have accessible text
Element does not have text that is visible to screen readers
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute","106"
"9781442624108.epub","Text/9781442624108_0016.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0016.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","39"
"9781442624108.epub","Text/9781442624108_0016.xhtml","The link has insufficient color contrast of 2.08:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000e1, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","5"
"9781442624108.epub","Text/9781442624108_0016.xhtml","Element is in tab order and does not have accessible text
Element does not have text that is visible to screen readers
aria-label attribute does not exist or is empty
aria-labelledby attribute does not exist, references elements that do not exist or references elements that are empty
Element has no title attribute","41"
"9781442624108.epub","Text/9781442624108_0017.xhtml","The <html> element does not have a lang attribute","1"
"9781442624108.epub","Text/9781442624108_0017.xhtml","The link has insufficient color contrast of 2.23:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000ee, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","69"
"9781442624108.epub","Text/9781442624108_0017.xhtml","The link has insufficient color contrast of 2.08:1 with the surrounding text. (Minimum contrast is 3:1, link text: #0000e1, surrounding text: #000000)
The link has no styling (such as underline) to distinguish it from the surrounding text","1"
